Filename,Feature Type,Feature Value,Combined Feature
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-is-searchable-for-custom-object-metadata.command.ts,importSources,src/engine/twenty-orm/twenty-orm-global.manager',importSources_'src/engine/twenty-orm/twenty-orm-global.manager'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-rich-text-content-patch.command.ts,importSources,@nestjs/typeorm',importSources_'@nestjs/typeorm'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-rich-text-content-patch.command.ts,importSources,@blocknote/server-util',importSources_'@blocknote/server-util'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-rich-text-content-patch.command.ts,importSources,chalk',importSources_'chalk'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-rich-text-content-patch.command.ts,importSources,nest-commander',importSources_'nest-commander'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-rich-text-content-patch.command.ts,importSources,twenty-shared',importSources_'twenty-shared'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-rich-text-content-patch.command.ts,importSources,typeorm',importSources_'typeorm'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-rich-text-content-patch.command.ts,importSources,src/database/commands/command-runners/active-or-suspended-workspaces-migration.command-runner',importSources_'src/database/commands/command-runners/active-or-suspended-workspaces-migration.command-runner'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-rich-text-content-patch.command.ts,importSources,src/engine/core-modules/feature-flag/enums/feature-flag-key.enum',importSources_'src/engine/core-modules/feature-flag/enums/feature-flag-key.enum'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-rich-text-content-patch.command.ts,importSources,src/engine/core-modules/feature-flag/feature-flag.entity',importSources_'src/engine/core-modules/feature-flag/feature-flag.entity'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-rich-text-content-patch.command.ts,importSources,src/engine/core-modules/workspace/workspace.entity',importSources_'src/engine/core-modules/workspace/workspace.entity'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-rich-text-content-patch.command.ts,importSources,src/engine/metadata-modules/field-metadata/field-metadata.entity',importSources_'src/engine/metadata-modules/field-metadata/field-metadata.entity'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-rich-text-content-patch.command.ts,importSources,src/engine/metadata-modules/object-metadata/object-metadata.entity',importSources_'src/engine/metadata-modules/object-metadata/object-metadata.entity'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-rich-text-content-patch.command.ts,importSources,src/engine/twenty-orm/twenty-orm-global.manager',importSources_'src/engine/twenty-orm/twenty-orm-global.manager'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-rich-text-content-patch.command.ts,importSources,src/engine/utils/compute-table-name.util',importSources_'src/engine/utils/compute-table-name.util'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-rich-text-content-patch.command.ts,importSources,src/engine/workspace-datasource/workspace-datasource.service',importSources_'src/engine/workspace-datasource/workspace-datasource.service'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-search-vector-on-note-and-task-entities.command.ts,importSources,@nestjs/typeorm',importSources_'@nestjs/typeorm'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-search-vector-on-note-and-task-entities.command.ts,importSources,nest-commander',importSources_'nest-commander'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-search-vector-on-note-and-task-entities.command.ts,importSources,typeorm',importSources_'typeorm'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-search-vector-on-note-and-task-entities.command.ts,importSources,src/database/commands/command-runners/active-or-suspended-workspaces-migration.command-runner',importSources_'src/database/commands/command-runners/active-or-suspended-workspaces-migration.command-runner'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-search-vector-on-note-and-task-entities.command.ts,importSources,src/engine/core-modules/feature-flag/feature-flag.entity',importSources_'src/engine/core-modules/feature-flag/feature-flag.entity'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-search-vector-on-note-and-task-entities.command.ts,importSources,src/engine/core-modules/workspace/workspace.entity',importSources_'src/engine/core-modules/workspace/workspace.entity'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-search-vector-on-note-and-task-entities.command.ts,importSources,src/engine/metadata-modules/object-metadata/object-metadata.entity',importSources_'src/engine/metadata-modules/object-metadata/object-metadata.entity'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-search-vector-on-note-and-task-entities.command.ts,importSources,src/engine/metadata-modules/search/search.service',importSources_'src/engine/metadata-modules/search/search.service'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-search-vector-on-note-and-task-entities.command.ts,importSources,src/engine/metadata-modules/workspace-metadata-version/services/workspace-metadata-version.service',importSources_'src/engine/metadata-modules/workspace-metadata-version/services/workspace-metadata-version.service'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-search-vector-on-note-and-task-entities.command.ts,importSources,src/engine/twenty-orm/twenty-orm-global.manager',importSources_'src/engine/twenty-orm/twenty-orm-global.manager'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-search-vector-on-note-and-task-entities.command.ts,importSources,src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.service',importSources_'src/engine/workspace-manager/workspace-migration-runner/workspace-migration-runner.service'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-search-vector-on-note-and-task-entities.command.ts,importSources,src/modules/note/standard-objects/note.workspace-entity',importSources_'src/modules/note/standard-objects/note.workspace-entity'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-migrate-search-vector-on-note-and-task-entities.command.ts,importSources,src/modules/task/standard-objects/task.workspace-entity',importSources_'src/modules/task/standard-objects/task.workspace-entity'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-update-default-view-record-opening-on-workflow-objects.command.ts,importSources,@nestjs/typeorm',importSources_'@nestjs/typeorm'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-update-default-view-record-opening-on-workflow-objects.command.ts,importSources,chalk',importSources_'chalk'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-update-default-view-record-opening-on-workflow-objects.command.ts,importSources,nest-commander',importSources_'nest-commander'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-update-default-view-record-opening-on-workflow-objects.command.ts,importSources,typeorm',importSources_'typeorm'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-update-default-view-record-opening-on-workflow-objects.command.ts,importSources,src/database/commands/command-runners/active-or-suspended-workspaces-migration.command-runner',importSources_'src/database/commands/command-runners/active-or-suspended-workspaces-migration.command-runner'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-update-default-view-record-opening-on-workflow-objects.command.ts,importSources,src/engine/core-modules/workspace/workspace.entity',importSources_'src/engine/core-modules/workspace/workspace.entity'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-update-default-view-record-opening-on-workflow-objects.command.ts,importSources,src/engine/metadata-modules/object-metadata/object-metadata.entity',importSources_'src/engine/metadata-modules/object-metadata/object-metadata.entity'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-update-default-view-record-opening-on-workflow-objects.command.ts,importSources,src/engine/twenty-orm/twenty-orm-global.manager',importSources_'src/engine/twenty-orm/twenty-orm-global.manager'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-update-default-view-record-opening-on-workflow-objects.command.ts,importSources,src/engine/workspace-manager/workspace-sync-metadata/constants/standard-object-ids',importSources_'src/engine/workspace-manager/workspace-sync-metadata/constants/standard-object-ids'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-update-default-view-record-opening-on-workflow-objects.command.ts,importSources,src/modules/view/standard-objects/view.workspace-entity',importSources_'src/modules/view/standard-objects/view.workspace-entity'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-upgrade-version-command.module.ts,importSources,@nestjs/common',importSources_'@nestjs/common'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-upgrade-version-command.module.ts,importSources,@nestjs/typeorm',importSources_'@nestjs/typeorm'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-upgrade-version-command.module.ts,importSources,src/database/commands/upgrade-version-command/0-43/0-43-add-tasks-assigned-to-me-view.command',importSources_'src/database/commands/upgrade-version-command/0-43/0-43-add-tasks-assigned-to-me-view.command'
/twenty/packages/twenty-server/src/database/commands/upgrade-version-command/0-43/0-43-upgrade-version-command.module.ts,importSources,src/database/commands/upgrade-version-command/0-43/0-43-migrate-is-searchable-for-custom-object-metadata.command',importSources_'src/database/commands/upgrade-version-command/0-43/0-43-migrate-is-searchable-for-custom-object-metadata.command'
